,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,url,filename
1246,10/2/2019,"Husch Blackwell Strategies, LLC",6517,Exhibit AB, ,China National Forest Product Industry Association,CHINA,https://efile.fara.gov/docs/6517-Exhibit-AB-20191002-4.pdf,6517-Exhibit-AB-20191002-4.pdf
1247,10/2/2019,"Husch Blackwell Strategies, LLC",6517,Amendment, , , ,https://efile.fara.gov/docs/6517-Amendment-20191002-4.pdf,6517-Amendment-20191002-4.pdf
1248,10/2/2019,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Gilster, Kyle", , ,https://efile.fara.gov/docs/6517-Short-Form-20191002-28.pdf,6517-Short-Form-20191002-28.pdf
1249,10/2/2019,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Hartley, Gregg L.", , ,https://efile.fara.gov/docs/6517-Short-Form-20191002-26.pdf,6517-Short-Form-20191002-26.pdf
1250,10/2/2019,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Morgan, Christian", , ,https://efile.fara.gov/docs/6517-Short-Form-20191002-24.pdf,6517-Short-Form-20191002-24.pdf
1251,9/30/2019,"Husch Blackwell Strategies, LLC",6517,Supplemental Statement, , , ,https://efile.fara.gov/docs/6517-Supplemental-Statement-20190930-3.pdf,6517-Supplemental-Statement-20190930-3.pdf
1253,3/29/2019,"Husch Blackwell Strategies, LLC",6517,Supplemental Statement, , , ,https://efile.fara.gov/docs/6517-Supplemental-Statement-20190329-2.pdf,6517-Supplemental-Statement-20190329-2.pdf
1254,10/11/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"McAllister, Singleton", , ,https://efile.fara.gov/docs/6517-Short-Form-20181011-22.pdf,6517-Short-Form-20181011-22.pdf
1256,10/5/2018,"Husch Blackwell Strategies, LLC",6517,Amendment, , , ,https://efile.fara.gov/docs/6517-Amendment-20181005-3.pdf,6517-Amendment-20181005-3.pdf
1257,10/5/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Ariale, John Michael", , ,https://efile.fara.gov/docs/6517-Short-Form-20181005-18.pdf,6517-Short-Form-20181005-18.pdf
1258,10/5/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Hartley, Gregg L.", , ,https://efile.fara.gov/docs/6517-Short-Form-20181005-20.pdf,6517-Short-Form-20181005-20.pdf
1259,9/27/2018,"Husch Blackwell Strategies, LLC",6517,Supplemental Statement, , , ,https://efile.fara.gov/docs/6517-Supplemental-Statement-20180927-1.pdf,6517-Supplemental-Statement-20180927-1.pdf
1260,9/27/2018,"Husch Blackwell Strategies, LLC",6517,Amendment, , , ,https://efile.fara.gov/docs/6517-Amendment-20180927-2.pdf,6517-Amendment-20180927-2.pdf
1261,5/24/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Gilster, Kyle", , ,https://efile.fara.gov/docs/6517-Short-Form-20180524-14.pdf,6517-Short-Form-20180524-14.pdf
1263,3/19/2018,"Husch Blackwell Strategies, LLC",6517,Amendment, , , ,https://efile.fara.gov/docs/6517-Amendment-20180319-1.pdf,6517-Amendment-20180319-1.pdf
1264,3/19/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Hartley, Gregg L.", , ,https://efile.fara.gov/docs/6517-Short-Form-20180319-8.pdf,6517-Short-Form-20180319-8.pdf
1265,3/19/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Fox, William", , ,https://efile.fara.gov/docs/6517-Short-Form-20180319-10.pdf,6517-Short-Form-20180319-10.pdf
1267,3/19/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Singleton, McAllister", , ,https://efile.fara.gov/docs/6517-Short-Form-20180319-16.pdf,6517-Short-Form-20180319-16.pdf
1268,3/19/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Orban, Russell", , ,https://efile.fara.gov/docs/6517-Short-Form-20180319-12.pdf,6517-Short-Form-20180319-12.pdf
1270,2/2/2018,"Husch Blackwell Strategies, LLC",6517,Exhibit C, , , ,https://efile.fara.gov/docs/6517-Exhibit-C-20180202-1.pdf,6517-Exhibit-C-20180202-1.pdf
1271,2/2/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Fox, William", , ,https://efile.fara.gov/docs/6517-Short-Form-20180202-4.pdf,6517-Short-Form-20180202-4.pdf
1272,2/2/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Ariale, John Michael", , ,https://efile.fara.gov/docs/6517-Short-Form-20180202-6.pdf,6517-Short-Form-20180202-6.pdf
1274,2/2/2018,"Husch Blackwell Strategies, LLC",6517,Short-Form,"Hartley, Gregg L.", , ,https://efile.fara.gov/docs/6517-Short-Form-20180202-2.pdf,6517-Short-Form-20180202-2.pdf
1275,2/2/2018,"Husch Blackwell Strategies, LLC",6517,Registration Statement, , , ,https://efile.fara.gov/docs/6517-Registration-Statement-20180202-1.pdf,6517-Registration-Statement-20180202-1.pdf
1276,9/23/2019,"Xin Min International, Inc.",6468,Amendment, , , ,https://efile.fara.gov/docs/6468-Amendment-20190923-1.pdf,6468-Amendment-20190923-1.pdf
1277,4/6/2019,"Xin Min International, Inc.",6468,Supplemental Statement, , , ,https://efile.fara.gov/docs/6468-Supplemental-Statement-20190406-6.pdf,6468-Supplemental-Statement-20190406-6.pdf
1278,9/22/2018,"Xin Min International, Inc.",6468,Supplemental Statement, , , ,https://efile.fara.gov/docs/6468-Supplemental-Statement-20180922-4.pdf,6468-Supplemental-Statement-20180922-4.pdf
1279,3/22/2018,"Xin Min International, Inc.",6468,Supplemental Statement, , , ,https://efile.fara.gov/docs/6468-Supplemental-Statement-20180322-2.pdf,6468-Supplemental-Statement-20180322-2.pdf
1280,9/21/2017,"Xin Min International, Inc.",6468,Short-Form,"Xu, Donghai", , ,https://efile.fara.gov/docs/6468-Short-Form-20170921-2.pdf,6468-Short-Form-20170921-2.pdf
1281,9/21/2017,"Xin Min International, Inc.",6468,Exhibit C, , , ,https://efile.fara.gov/docs/6468-Exhibit-C-20170921-1.pdf,6468-Exhibit-C-20170921-1.pdf
1282,9/21/2017,"Xin Min International, Inc.",6468,Exhibit AB, ,Xin Min Evening News,CHINA,https://efile.fara.gov/docs/6468-Exhibit-AB-20170921-1.pdf,6468-Exhibit-AB-20170921-1.pdf
1283,9/21/2017,"Xin Min International, Inc.",6468,Registration Statement, , , ,https://efile.fara.gov/docs/6468-Registration-Statement-20170921-1.pdf,6468-Registration-Statement-20170921-1.pdf
1284,6/8/2021,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20210608-11.pdf,6459-Supplemental-Statement-20210608-11.pdf
1285,4/30/2021,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20210430-10.pdf,6459-Supplemental-Statement-20210430-10.pdf
1286,10/30/2020,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20201030-9.pdf,6459-Supplemental-Statement-20201030-9.pdf
1287,10/30/2020,"Potomac International Partners, Inc.",6459,Short-Form,"Amagai, Mattie", , ,https://efile.fara.gov/docs/6459-Short-Form-20201030-36.pdf,6459-Short-Form-20201030-36.pdf
1288,4/30/2020,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20200430-8.pdf,6459-Supplemental-Statement-20200430-8.pdf
1289,12/5/2019,"Potomac International Partners, Inc.",6459,Short-Form,"Manaigo, Aaron T.", , ,https://efile.fara.gov/docs/6459-Short-Form-20191205-32.pdf,6459-Short-Form-20191205-32.pdf
1290,10/30/2019,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20191030-7.pdf,6459-Supplemental-Statement-20191030-7.pdf
1291,4/30/2019,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20190430-6.pdf,6459-Supplemental-Statement-20190430-6.pdf
1292,10/31/2018,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20181031-4.pdf,6459-Supplemental-Statement-20181031-4.pdf
1293,6/26/2018,"Potomac International Partners, Inc.",6459,Amendment, , , ,https://efile.fara.gov/docs/6459-Amendment-20180626-2.pdf,6459-Amendment-20180626-2.pdf
1294,5/4/2018,"Potomac International Partners, Inc.",6459,Supplemental Statement, , , ,https://efile.fara.gov/docs/6459-Supplemental-Statement-20180504-3.pdf,6459-Supplemental-Statement-20180504-3.pdf
1296,3/24/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Feulner, Edwin J.", , ,https://efile.fara.gov/docs/6459-Short-Form-20180324-26.pdf,6459-Short-Form-20180324-26.pdf
1297,3/24/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Cowan, Mark", , ,https://efile.fara.gov/docs/6459-Short-Form-20180324-24.pdf,6459-Short-Form-20180324-24.pdf
1298,3/24/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Merritt, Bernie", , ,https://efile.fara.gov/docs/6459-Short-Form-20180324-22.pdf,6459-Short-Form-20180324-22.pdf
1299,3/24/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Murphy, Patrick", , ,https://efile.fara.gov/docs/6459-Short-Form-20180324-28.pdf,6459-Short-Form-20180324-28.pdf
1300,3/24/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Bond, Phillip", , ,https://efile.fara.gov/docs/6459-Short-Form-20180324-30.pdf,6459-Short-Form-20180324-30.pdf
1301,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Murphy, Patrick", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-16.pdf,6459-Short-Form-20180319-16.pdf
1302,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Merritt, Bernie", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-8.pdf,6459-Short-Form-20180319-8.pdf
1303,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Cowan, Mark", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-12.pdf,6459-Short-Form-20180319-12.pdf
1304,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Bond, Phillip", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-20.pdf,6459-Short-Form-20180319-20.pdf
1305,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Armstrong, Phil", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-18.pdf,6459-Short-Form-20180319-18.pdf
1306,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Amagai, Mattie", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-14.pdf,6459-Short-Form-20180319-14.pdf
1308,3/19/2018,"Potomac International Partners, Inc.",6459,Short-Form,"Weber, James Daniel", , ,https://efile.fara.gov/docs/6459-Short-Form-20180319-10.pdf,6459-Short-Form-20180319-10.pdf
1309,11/6/2017,"Potomac International Partners, Inc.",6459,Amendment, , , ,https://efile.fara.gov/docs/6459-Amendment-20171106-1.pdf,6459-Amendment-20171106-1.pdf
1310,9/13/2017,"Potomac International Partners, Inc.",6459,Short-Form,"Murphy, Patrick", , ,https://efile.fara.gov/docs/6459-Short-Form-20170913-4.pdf,6459-Short-Form-20170913-4.pdf
1311,9/13/2017,"Potomac International Partners, Inc.",6459,Short-Form,"Murphy, Patrick", , ,https://efile.fara.gov/docs/6459-Short-Form-20170913-6.pdf,6459-Short-Form-20170913-6.pdf
1312,9/8/2017,"Potomac International Partners, Inc.",6459,Short-Form,"Merritt, Bernie", , ,https://efile.fara.gov/docs/6459-Short-Form-20170908-2.pdf,6459-Short-Form-20170908-2.pdf
1314,9/8/2017,"Potomac International Partners, Inc.",6459,Exhibit C, , , ,https://efile.fara.gov/docs/6459-Exhibit-C-20170908-1.pdf,6459-Exhibit-C-20170908-1.pdf
1315,9/8/2017,"Potomac International Partners, Inc.",6459,Registration Statement, , , ,https://efile.fara.gov/docs/6459-Registration-Statement-20170908-1.pdf,6459-Registration-Statement-20170908-1.pdf
1316,4/5/2018,Cowan Strategies Company,6452,Supplemental Statement, , , ,https://efile.fara.gov/docs/6452-Supplemental-Statement-20180405-2.pdf,6452-Supplemental-Statement-20180405-2.pdf
1317,3/23/2018,Cowan Strategies Company,6452,Supplemental Statement, , , ,https://efile.fara.gov/docs/6452-Supplemental-Statement-20180323-1.pdf,6452-Supplemental-Statement-20180323-1.pdf
1318,8/9/2017,Cowan Strategies Company,6452,Registration Statement, , , ,https://efile.fara.gov/docs/6452-Registration-Statement-20170809-1.pdf,6452-Registration-Statement-20170809-1.pdf
1319,8/9/2017,Cowan Strategies Company,6452,Short-Form,"Cowan, Mark D.", , ,https://efile.fara.gov/docs/6452-Short-Form-20170809-2.pdf,6452-Short-Form-20170809-2.pdf
1320,8/9/2017,Cowan Strategies Company,6452,Exhibit C, , , ,https://efile.fara.gov/docs/6452-Exhibit-C-20170809-1.pdf,6452-Exhibit-C-20170809-1.pdf
1321,8/9/2017,Cowan Strategies Company,6452,Exhibit AB, ,"Sinopec Group through Sinopec D.C., LLC through Global Strategies, Ltd. (Sinopec)",CHINA,https://efile.fara.gov/docs/6452-Exhibit-AB-20170809-1.pdf,6452-Exhibit-AB-20170809-1.pdf
1322,8/9/2017,Cowan Strategies Company,6452,Short-Form,"Amagai, Mattie", , ,https://efile.fara.gov/docs/6452-Short-Form-20170809-4.pdf,6452-Short-Form-20170809-4.pdf
1323,5/16/2018,"China/US Club, LLC",6425,Supplemental Statement, , , ,https://efile.fara.gov/docs/6425-Supplemental-Statement-20180516-2.pdf,6425-Supplemental-Statement-20180516-2.pdf
1324,11/28/2017,"China/US Club, LLC",6425,Supplemental Statement, , , ,https://efile.fara.gov/docs/6425-Supplemental-Statement-20171128-1.pdf,6425-Supplemental-Statement-20171128-1.pdf
1325,4/28/2017,"China/US Club, LLC",6425,Registration Statement, , , ,https://efile.fara.gov/docs/6425-Registration-Statement-20170428-1.pdf,6425-Registration-Statement-20170428-1.pdf
1326,4/28/2017,"China/US Club, LLC",6425,Short-Form,"Venners, Theodore", , ,https://efile.fara.gov/docs/6425-Short-Form-20170428-2.pdf,6425-Short-Form-20170428-2.pdf
1327,4/28/2017,"China/US Club, LLC",6425,Exhibit C, , , ,https://efile.fara.gov/docs/6425-Exhibit-C-20170428-1.pdf,6425-Exhibit-C-20170428-1.pdf
1328,4/28/2017,"China/US Club, LLC",6425,Exhibit AB, ,China Rilin Industrial Group,CHINA,https://efile.fara.gov/docs/6425-Exhibit-AB-20170428-1.pdf,6425-Exhibit-AB-20170428-1.pdf
1329,4/28/2017,"China/US Club, LLC",6425,Short-Form,"Venners, John", , ,https://efile.fara.gov/docs/6425-Short-Form-20170428-4.pdf,6425-Short-Form-20170428-4.pdf
1330,6/30/2022,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20220630-13.pdf,6328-Supplemental-Statement-20220630-13.pdf
1331,6/24/2022,"Capitol Counsel, LLC",6328,Short-Form,"Kott, Jonathan J.", , ,https://efile.fara.gov/docs/6328-Short-Form-20220624-40.pdf,6328-Short-Form-20220624-40.pdf
1332,6/24/2022,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20220624-21.pdf,6328-Amendment-20220624-21.pdf
1334,12/31/2021,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20211231-12.pdf,6328-Supplemental-Statement-20211231-12.pdf
1335,6/30/2021,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20210630-20.pdf,6328-Amendment-20210630-20.pdf
1336,6/30/2021,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20210630-11.pdf,6328-Supplemental-Statement-20210630-11.pdf
1337,4/20/2021,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20210420-19.pdf,6328-Amendment-20210420-19.pdf
1338,12/30/2020,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20201230-10.pdf,6328-Supplemental-Statement-20201230-10.pdf
1340,12/21/2020,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20201221-18.pdf,6328-Amendment-20201221-18.pdf
1342,12/14/2020,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20201214-17.pdf,6328-Amendment-20201214-17.pdf
1343,7/24/2020,"Capitol Counsel, LLC",6328,Short-Form,"Han, Allegra", , ,https://efile.fara.gov/docs/6328-Short-Form-20200724-38.pdf,6328-Short-Form-20200724-38.pdf
1344,7/24/2020,"Capitol Counsel, LLC",6328,Short-Form,"Boustany Jr., Charles W.", , ,https://efile.fara.gov/docs/6328-Short-Form-20200724-34.pdf,6328-Short-Form-20200724-34.pdf
1346,7/24/2020,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20200724-16.pdf,6328-Amendment-20200724-16.pdf
1347,7/24/2020,"Capitol Counsel, LLC",6328,Short-Form,"French, Charles Towner", , ,https://efile.fara.gov/docs/6328-Short-Form-20200724-36.pdf,6328-Short-Form-20200724-36.pdf
1348,7/12/2020,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20200712-43.pdf,6328-Informational-Materials-20200712-43.pdf
1349,6/29/2020,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20200629-9.pdf,6328-Supplemental-Statement-20200629-9.pdf
1352,2/3/2020,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20200203-15.pdf,6328-Amendment-20200203-15.pdf
1353,12/30/2019,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20191230-8.pdf,6328-Supplemental-Statement-20191230-8.pdf
1354,12/9/2019,6328,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20191209-46.pdf,6328-Informational-Materials-20191209-46.pdf
1355,12/9/2019,6328,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20191209-47.pdf,6328-Informational-Materials-20191209-47.pdf
1362,9/30/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,China-United States Exchange Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190930-37.pdf,6328-Informational-Materials-20190930-37.pdf
1363,9/24/2019,6328,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190924-52.pdf,6328-Informational-Materials-20190924-52.pdf
1364,9/20/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190920-35.pdf,6328-Informational-Materials-20190920-35.pdf
1366,8/26/2019,Capita,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190826-32.pdf,6328-Informational-Materials-20190826-32.pdf
1367,8/15/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190815-36.pdf,6328-Informational-Materials-20190815-36.pdf
1368,7/17/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190717-30.pdf,6328-Informational-Materials-20190717-30.pdf
1369,7/15/2019,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20190715-14.pdf,6328-Amendment-20190715-14.pdf
1370,6/28/2019,"Capitol Counsel, LLC",6328,Supplemental Statement, , , ,https://efile.fara.gov/docs/6328-Supplemental-Statement-20190628-7.pdf,6328-Supplemental-Statement-20190628-7.pdf
1371,6/3/2019,6328,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190603-54.pdf,6328-Informational-Materials-20190603-54.pdf
1372,6/3/2019,6328,6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190603-55.pdf,6328-Informational-Materials-20190603-55.pdf
1374,4/25/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190425-25.pdf,6328-Informational-Materials-20190425-25.pdf
1375,4/6/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190406-21.pdf,6328-Informational-Materials-20190406-21.pdf
1376,3/22/2019,"Capitol Counsel, LLC",6328,Informational Materials, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Informational-Materials-20190322-24.pdf,6328-Informational-Materials-20190322-24.pdf
1377,3/20/2019,"Capitol Counsel, LLC",6328,Amendment, , , ,https://efile.fara.gov/docs/6328-Amendment-20190320-13.pdf,6328-Amendment-20190320-13.pdf
1378,3/20/2019,"Capitol Counsel, LLC",6328,Exhibit AB, ,U.S.- China Transpacific Foundation,CHINA,https://efile.fara.gov/docs/6328-Exhibit-AB-20190320-10.pdf,6328-Exhibit-AB-20190320-10.pdf
