,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,Url
2093,5/20/2021,6170,6170,Informational Materials, ,Government of National Unity of Libya (through Mercury International UK Ltd.),LIBYA,https://efile.fara.gov/docs/6170-Informational-Materials-20210520-934.pdf
2094,5/20/2021,6170,6170,Informational Materials, ,Government of National Unity of Libya (through Mercury International UK Ltd.),LIBYA,https://efile.fara.gov/docs/6170-Informational-Materials-20210520-933.pdf
2095,5/20/2021,6170,6170,Informational Materials, ,Government of National Unity of Libya (through Mercury International UK Ltd.),LIBYA,https://efile.fara.gov/docs/6170-Informational-Materials-20210520-932.pdf
2096,5/14/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20210514-692.pdf
2097,5/14/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Tucker, George", , ,https://efile.fara.gov/docs/6170-Short-Form-20210514-690.pdf
2098,5/14/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210514-106.pdf
2099,5/13/2021,6170,6170,Informational Materials, ,Ministry of Foreign Affairs and International Trade of Zimbabwe (through Mercury International UK Ltd.) (MFA),ZIMBABWE,https://efile.fara.gov/docs/6170-Informational-Materials-20210513-930.pdf
2100,5/11/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Denselow, Toby", , ,https://efile.fara.gov/docs/6170-Short-Form-20210511-688.pdf
2101,5/11/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Reid, Morris", , ,https://efile.fara.gov/docs/6170-Short-Form-20210511-686.pdf
2102,5/7/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Hassan, Miran", , ,https://efile.fara.gov/docs/6170-Short-Form-20210507-682.pdf
2103,5/6/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Artunkal, Nijat Tahsin Can", , ,https://efile.fara.gov/docs/6170-Short-Form-20210506-684.pdf
2104,5/6/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210506-929.pdf
2105,5/5/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Tucker, George", , ,https://efile.fara.gov/docs/6170-Short-Form-20210505-680.pdf
2106,5/5/2021,6170,6170,Informational Materials, ,Government of National Unity of Libya (through Mercury International UK Ltd.),LIBYA,https://efile.fara.gov/docs/6170-Informational-Materials-20210505-928.pdf
2107,5/3/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20210503-678.pdf
2108,5/3/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-923.pdf
2109,5/3/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-924.pdf
2110,5/3/2021,6170,6170,Informational Materials, ,Q Cyber Technologies Ltd,ISRAEL,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-921.pdf
2111,5/3/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-926.pdf
2112,5/3/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-922.pdf
2113,5/3/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-927.pdf
2114,5/3/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210503-925.pdf
2115,4/28/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Gregory, Katie", , ,https://efile.fara.gov/docs/6170-Short-Form-20210428-676.pdf
2116,4/26/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Government of the Republic of Uganda (through Mercury International UK Ltd.),UGANDA,https://efile.fara.gov/docs/6170-Exhibit-AB-20210426-98.pdf
2117,4/26/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210426-920.pdf
2118,4/26/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Royster, Avery Rose", , ,https://efile.fara.gov/docs/6170-Short-Form-20210426-674.pdf
2119,4/20/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210420-919.pdf
2120,4/19/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Hassan, Miran", , ,https://efile.fara.gov/docs/6170-Short-Form-20210419-672.pdf
2121,4/19/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210419-918.pdf
2122,4/15/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210415-917.pdf
2123,4/15/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210415-916.pdf
2124,4/14/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Moffett, Anthony", , ,https://efile.fara.gov/docs/6170-Short-Form-20210414-670.pdf
2125,4/14/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210414-105.pdf
2126,4/13/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210413-912.pdf
2127,4/13/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210413-914.pdf
2128,4/13/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210413-915.pdf
2129,4/13/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210413-913.pdf
2130,4/8/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,"Government of National Accord Libya, Office of the Prime Minister",LIBYA,https://efile.fara.gov/docs/6170-Exhibit-AB-20210408-96.pdf
2131,4/8/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Consulate General of Japan,JAPAN,https://efile.fara.gov/docs/6170-Exhibit-AB-20210408-97.pdf
2132,4/8/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210408-104.pdf
2133,4/8/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210408-103.pdf
2134,4/8/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210408-102.pdf
2135,4/8/2021,"Mercury Public Affairs, LLC",6170,Short-Form,"Weber, John", , ,https://efile.fara.gov/docs/6170-Short-Form-20210408-668.pdf
2136,4/8/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210408-910.pdf
2137,4/8/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210408-911.pdf
2138,4/6/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210406-101.pdf
2139,4/2/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210402-909.pdf
2140,4/1/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210401-908.pdf
2141,4/1/2021,6170,6170,Informational Materials, ,Nnamdi Kanu Leader of the Indigenous People of Biafra IPOB,BIAFRA,https://efile.fara.gov/docs/6170-Informational-Materials-20210401-907.pdf
2142,3/31/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210331-905.pdf
2143,3/31/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210331-906.pdf
2144,3/30/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210330-903.pdf
2145,3/30/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210330-904.pdf
2146,3/29/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210329-902.pdf
2147,3/29/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210329-901.pdf
2148,3/25/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Okinawa Prefecture,JAPAN,https://efile.fara.gov/docs/6170-Exhibit-AB-20210325-93.pdf
2149,3/25/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210325-100.pdf
2150,3/24/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,"MTG of DE, LLC (through Mercury International UK Ltd.)",SAUDI ARABIA,https://efile.fara.gov/docs/6170-Exhibit-AB-20210324-92.pdf
2151,3/23/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210323-900.pdf
2152,3/23/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210323-898.pdf
2153,3/23/2021,6170,6170,Informational Materials, ,Nnamdi Kanu Leader of the Indigenous People of Biafra IPOB,BIAFRA,https://efile.fara.gov/docs/6170-Informational-Materials-20210323-899.pdf
2154,3/18/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210318-896.pdf
2155,3/15/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210315-895.pdf
2156,3/15/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210315-894.pdf
2157,3/12/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-889.pdf
2158,3/12/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-890.pdf
2159,3/12/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-887.pdf
2160,3/12/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Exhibit-AB-20210312-90.pdf
2161,3/12/2021,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,"Ministry of Justice, Republic of Kazakhstan through Latham & Watkins LLP",KAZAKHSTAN,https://efile.fara.gov/docs/6170-Exhibit-AB-20210312-89.pdf
2162,3/12/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-893.pdf
2163,3/12/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-888.pdf
2164,3/12/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210312-98.pdf
2165,3/12/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-892.pdf
2166,3/12/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210312-891.pdf
2167,3/12/2021,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20210312-99.pdf
2168,3/10/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210310-886.pdf
2169,3/9/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210309-883.pdf
2170,3/8/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210308-881.pdf
2171,3/8/2021,6170,6170,Informational Materials, ,Q Cyber Technologies Ltd,ISRAEL,https://efile.fara.gov/docs/6170-Informational-Materials-20210308-884.pdf
2172,3/8/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210308-880.pdf
2173,3/8/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210308-882.pdf
2174,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-872.pdf
2175,3/5/2021,6170,6170,Informational Materials, ,Q Cyber Technologies Ltd,ISRAEL,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-879.pdf
2176,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-878.pdf
2177,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-877.pdf
2178,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-876.pdf
2179,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-875.pdf
2180,3/5/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-871.pdf
2181,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-873.pdf
2182,3/5/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210305-874.pdf
2183,3/4/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210304-870.pdf
2184,3/4/2021,6170,6170,Informational Materials, ,Ministry of Foreign Affairs and International Trade of Zimbabwe (through Mercury International UK Ltd.) (MFA),ZIMBABWE,https://efile.fara.gov/docs/6170-Informational-Materials-20210304-869.pdf
2185,3/3/2021,6170,6170,Informational Materials, ,Turkey-U.S. Business Council (TAIK),TURKEY,https://efile.fara.gov/docs/6170-Informational-Materials-20210303-868.pdf
2186,3/3/2021,6170,6170,Informational Materials, ,Ministry of Foreign Affairs and International Trade of Zimbabwe (through Mercury International UK Ltd.) (MFA),ZIMBABWE,https://efile.fara.gov/docs/6170-Informational-Materials-20210303-867.pdf
2187,3/2/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210302-866.pdf
2188,3/1/2021,6170,6170,Informational Materials, ,Nnamdi Kanu Leader of the Indigenous People of Biafra IPOB,BIAFRA,https://efile.fara.gov/docs/6170-Informational-Materials-20210301-862.pdf
2189,3/1/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210301-864.pdf
2190,3/1/2021,6170,6170,Informational Materials, ,Presidency of the Republic of Haiti (through Mercury International UK Ltd),HAITI,https://efile.fara.gov/docs/6170-Informational-Materials-20210301-865.pdf
